Vd	Vo
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
76	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3400
76	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
76	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3400
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
76	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
76	3400
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
76	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
76	3360
74	3360
74	3400
74	3400
76	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
76	3400
74	3400
74	3400
74	3400
76	3360
74	3360
74	3400
74	3360
76	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
76	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
76	3400
74	3360
74	3360
74	3400
76	3400
74	3400
74	3360
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
76	3400
76	3400
74	3400
74	3400
74	3400
76	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
76	3400
76	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3360
74	3400
76	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
76	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
76	3400
74	3400
74	3400
74	3400
76	3400
74	3400
74	3400
74	3400
76	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
76	3400
74	3400
74	3400
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
76	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
76	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
76	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
76	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
76	3400
74	3400
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3360
74	3400
74	3400
76	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
76	3400
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3400
76	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
76	3400
76	3400
74	3360
74	3360
74	3360
76	3360
74	3360
74	3400
74	3400
76	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3400
76	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
76	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
76	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
76	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
76	3400
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
76	3400
74	3400
74	3400
74	3400
76	3360
74	3360
74	3360
74	3400
76	3360
74	3360
74	3360
74	3360
76	3400
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
76	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
76	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
76	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
76	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
76	3400
76	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
76	3400
76	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
76	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
76	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
76	3360
74	3360
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3360
74	3360
76	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
76	3360
76	3400
74	3400
76	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3360
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
76	3400
74	3400
74	3400
74	3400
76	3400
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
76	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3400
76	3400
74	3400
74	3400
74	3400
76	3360
74	3360
74	3360
74	3400
76	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3400
76	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
76	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
76	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
76	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
76	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
76	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
76	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
76	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
76	3360
74	3400
74	3360
74	3360
76	3360
76	3400
74	3360
74	3400
76	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
76	3400
74	3400
74	3400
74	3400
76	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
76	3400
74	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3400
74	3400
74	3360
74	3400
74	3400
76	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
76	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
76	3360
74	3360
74	3360
74	3400
76	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
76	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
72	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
76	3400
74	3400
74	3360
74	3400
76	3400
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
76	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
76	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3400
76	3400
74	3400
74	3400
74	3360
74	3400
74	3360
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
76	3400
74	3400
74	3400
74	3360
76	3400
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
76	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
76	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3360
74	3400
74	3400
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3360
74	3360
74	3360
74	3400
74	3360
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
76	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3360
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
74	3400
76	3400
74	3400
74	3360
74	3400
74	3400
